date,campaign_id,campaign_name,placement,impressions,clicks,cost,orders,sales,ctr,cpc,cvr,acos,roas,zero_sales_spend_flag
2020-02-03,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,3512,11,19.514545454545456,2,776.28,0.003132118451025057,1.7740495867768595,0.18181818181818182,0.025138539514795506,39.77955837137799,False
2020-02-04,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,37,0,0.0,0,0.0,0.0,,,,,False
2020-02-04,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1190,0,0.0,0,0.0,0.0,,,,,False
2020-02-04,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,85,0,0.0,0,0.0,0.0,,,,,False
2020-02-04,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,123,6,40.138333333333335,0,0.0,0.04878048780487805,6.689722222222223,0.0,,0.0,True
2020-02-04,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,1475,2,30.935,0,0.0,0.0013559322033898306,15.4675,0.0,,0.0,True
2020-02-04,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,254,1,3.35,1,320.54,0.003937007874015748,3.35,1.0,0.010451113745554377,95.68358208955225,False
2020-02-04,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,123,19,4.632631578947369,4,1282.16,0.15447154471544716,0.24382271468144048,0.21052631578947367,0.0036131462367780687,276.76709838673025,False
2020-02-04,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,626,0,0.0,0,0.0,0.0,,,,,False
2020-02-04,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,33,0,0.0,0,0.0,0.0,,,,,False
2020-02-04,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,22,3,6.463333333333334,0,0.0,0.13636363636363635,2.1544444444444446,0.0,,0.0,True
2020-02-04,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,1561,3,19.21333333333333,1,388.14,0.0019218449711723255,6.404444444444444,0.3333333333333333,0.04950103914395149,20.201596113809856,False
2020-02-04,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2067,8,18.03,0,0.0,0.0038703434929850023,2.25375,0.0,,0.0,True
2020-02-05,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,25,1,1.74,0,0.0,0.04,1.74,0.0,,0.0,True
2020-02-05,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,993,1,13.1,0,0.0,0.0010070493454179255,13.1,0.0,,0.0,True
2020-02-05,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,45,0,0.0,0,0.0,0.0,,,,,False
2020-02-05,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,136,3,36.22666666666667,0,0.0,0.022058823529411766,12.075555555555555,0.0,,0.0,True
2020-02-05,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2292,4,37.345,0,0.0,0.0017452006980802793,9.33625,0.0,,0.0,True
2020-02-05,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,327,0,0.0,0,0.0,0.0,,,,,False
2020-02-05,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,131,17,8.842352941176472,6,1923.24,0.1297709923664122,0.5201384083044983,0.35294117647058826,0.004597633650078239,217.50319318786586,False
2020-02-05,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,435,1,25.13,0,0.0,0.0022988505747126436,25.13,0.0,,0.0,True
2020-02-05,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,38,0,0.0,0,0.0,0.0,,,,,False
2020-02-05,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,28,1,34.85,0,0.0,0.03571428571428571,34.85,0.0,,0.0,True
2020-02-05,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,1097,0,0.0,0,0.0,0.0,,,,,False
2020-02-05,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,1919,11,19.286363636363635,1,388.14,0.005732152162584679,1.7533057851239668,0.09090909090909091,0.04968919368362868,20.12510016497761,False
2020-02-06,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,37,3,6.616666666666667,0,0.0,0.08108108108108109,2.2055555555555557,0.0,,0.0,True
2020-02-06,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1304,0,0.0,0,0.0,0.0,,,,,False
2020-02-06,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,74,0,0.0,0,0.0,0.0,,,,,False
2020-02-06,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,130,0,0.0,0,0.0,0.0,,,,,False
2020-02-06,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2362,3,26.883333333333336,0,0.0,0.0012701100762066045,8.961111111111112,0.0,,0.0,True
2020-02-06,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,319,1,20.34,0,0.0,0.003134796238244514,20.34,0.0,,0.0,True
2020-02-06,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,129,19,5.838947368421053,5,1602.7,0.14728682170542637,0.30731301939058175,0.2631578947368421,0.003643194215025303,274.4844059852172,False
2020-02-06,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,422,1,48.45,0,0.0,0.002369668246445498,48.45,0.0,,0.0,True
2020-02-06,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,27,0,0.0,0,0.0,0.0,,,,,False
2020-02-06,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,51,10,5.159000000000001,0,0.0,0.19607843137254902,0.5159,0.0,,0.0,True
2020-02-06,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,2287,1,20.83,0,0.0,0.00043725404459991256,20.83,0.0,,0.0,True
2020-02-06,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,1962,10,19.763,1,388.14,0.0050968399592252805,1.9763000000000002,0.1,0.05091719482660896,19.639730810099678,False
2020-02-07,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,46,1,10.6,1,320.54,0.021739130434782608,10.6,1.0,0.033069195732201906,30.23962264150944,False
2020-02-07,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1489,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,73,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,134,1,34.26,0,0.0,0.007462686567164179,34.26,0.0,,0.0,True
2020-02-07,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2179,5,40.018,0,0.0,0.002294630564479119,8.0036,0.0,,0.0,True
2020-02-07,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,444,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,110,15,10.089333333333334,3,961.62,0.13636363636363635,0.6726222222222222,0.2,0.010492016943629848,95.31055900621118,False
2020-02-07,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,377,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,29,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,26,0,0.0,0,0.0,0.0,,,,,False
2020-02-07,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,1992,1,18.54,0,0.0,0.000502008032128514,18.54,0.0,,0.0,True
2020-02-07,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2155,10,18.939,0,0.0,0.004640371229698376,1.8939,0.0,,0.0,True
2020-02-08,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,30,3,10.126666666666669,1,320.54,0.1,3.375555555555556,0.3333333333333333,0.03159252095422309,31.653061224489793,False
2020-02-08,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,935,0,0.0,0,0.0,0.0,,,,,False
2020-02-08,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,51,0,0.0,0,0.0,0.0,,,,,False
2020-02-08,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,141,4,29.22,2,641.08,0.028368794326241134,7.305,0.5,0.045579334872402816,21.939767282683096,False
2020-02-08,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2478,4,27.68,0,0.0,0.0016142050040355124,6.92,0.0,,0.0,True
2020-02-08,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,390,3,22.590000000000003,0,0.0,0.007692307692307693,7.530000000000001,0.0,,0.0,True
2020-02-08,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,151,17,3.5429411764705883,7,2564.32,0.11258278145695365,0.2084083044982699,0.4117647058823529,0.001381629896608297,723.7828324755105,False
2020-02-08,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,407,0,0.0,0,0.0,0.0,,,,,False
2020-02-08,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,37,0,0.0,0,0.0,0.0,,,,,False
2020-02-08,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,32,2,6.37,0,0.0,0.0625,3.185,0.0,,0.0,True
2020-02-08,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,1754,1,18.86,0,0.0,0.0005701254275940707,18.86,0.0,,0.0,True
2020-02-08,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,1988,9,19.2,0,0.0,0.004527162977867203,2.1333333333333333,0.0,,0.0,True
2020-02-09,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,45,0,0.0,0,0.0,0.0,,,,,False
2020-02-09,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1493,2,10.355,0,0.0,0.0013395847287340924,5.1775,0.0,,0.0,True
2020-02-09,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,75,0,0.0,0,0.0,0.0,,,,,False
2020-02-09,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,145,3,29.89333333333333,0,0.0,0.020689655172413793,9.964444444444444,0.0,,0.0,True
2020-02-09,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2979,2,23.075,0,0.0,0.000671366230278617,11.5375,0.0,,0.0,True
2020-02-09,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,406,2,25.765,0,0.0,0.0049261083743842365,12.8825,0.0,,0.0,True
2020-02-09,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,112,19,5.508421052631578,6,1825.02,0.16964285714285715,0.2899168975069252,0.3157894736842105,0.0030182798285123334,331.3145423275368,False
2020-02-09,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,540,3,28.57333333333333,1,320.54,0.005555555555555556,9.524444444444443,0.3333333333333333,0.08914124082277822,11.21815212319179,False
2020-02-09,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,18,0,0.0,0,0.0,0.0,,,,,False
2020-02-09,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,40,3,1.8666666666666665,0,0.0,0.075,0.6222222222222221,0.0,,0.0,True
2020-02-09,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,2283,1,18.93,0,0.0,0.0004380201489268506,18.93,0.0,,0.0,True
