date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales,ctr,cpc,cvr,acos,roas,zero_sales_spend_flag
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,cetaphil sunscreen spf 50,201,1,20.83,0,0.0,0.004975124378109453,20.83,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,evver uv guard,1,1,1.0,0,0.0,1.0,1.0,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lakme sunscreen spf 50,567,1,26.54,0,0.0,0.001763668430335097,26.54,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lotus sunscreen spf 50 matte gel 50g,222,1,19.74,0,0.0,0.0045045045045045045,19.74,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,mamaearth sunscreen spf 50,269,3,28.66,0,0.0,0.011152416356877323,9.553333333333333,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,neutrogena sunscreen spf 50,866,1,25.74,0,0.0,0.0011547344110854503,25.74,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,organic sunscreen spf 50,5,1,28.35,0,0.0,0.2,28.35,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,oriflame sunscreen spf 50,26,1,19.59,0,0.0,0.038461538461538464,19.59,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,roop mantra sunscreen spf 50,4,1,25.89,0,0.0,0.25,25.89,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,solasafe sunscreen spf 50,17,1,23.15,0,0.0,0.058823529411764705,23.15,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,spf 50,466,1,35.51,0,0.0,0.002145922746781116,35.51,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunbless sunscreen spf 50,45,1,22.58,0,0.0,0.022222222222222223,22.58,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sungrace sunscreen spf 50,1,1,19.82,0,0.0,1.0,19.82,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen,11685,22,26.03909090909091,2,887.28,0.0018827556696619598,1.183595041322314,0.09090909090909091,0.02934709551561053,34.074922319589426,False
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50,850,1,22.8,0,0.0,0.001176470588235294,22.8,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 for oily skin,29,1,27.46,0,0.0,0.034482758620689655,27.46,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 gel,50,1,30.16,0,0.0,0.02,30.16,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunstop sunscreen spf 50,181,2,24.3,0,0.0,0.011049723756906077,12.15,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,tjori sahay organic sunscreen spf 50,1,1,29.88,0,0.0,1.0,29.88,0.0,,0.0,True
2020-02-27,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,vlcc sunscreen spf 50,237,1,30.34,0,0.0,0.004219409282700422,30.34,0.0,,0.0,True
2020-02-28,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,b07pyfj8nq,1,1,1.17,2,532.2,1.0,1.17,2.0,0.0021984216459977448,454.8717948717949,False
2020-02-28,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,essentium phygen,2,1,1.0,0,0.0,0.5,1.0,0.0,,0.0,True
2020-02-28,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,bhringraj oil,1365,1,40.85,0,0.0,0.0007326007326007326,40.85,0.0,,0.0,True
2020-02-28,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,biotique bhringraj oil for hair growth,7,1,66.53,0,0.0,0.14285714285714285,66.53,0.0,,0.0,True
2020-02-28,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,dabur bhringraj oil for hair,8,1,21.6,0,0.0,0.125,21.6,0.0,,0.0,True
2020-02-28,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,galway bhringraj oil for hair,6,1,76.05,0,0.0,0.16666666666666666,76.05,0.0,,0.0,True
2020-02-28,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,hair oil,52,1,82.96,0,0.0,0.019230769230769232,82.96,0.0,,0.0,True
2020-02-28,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,b00wm0rgks,4,1,20.98,1,660.17,0.25,20.98,1.0,0.031779693109350624,31.46663489037178,False
2020-02-28,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,b07gcfmr4h,9,2,13.075,0,0.0,0.2222222222222222,6.5375,0.0,,0.0,True
2020-02-28,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,b07pyfj8nq,98,1,26.51,0,0.0,0.01020408163265306,26.51,0.0,,0.0,True
2020-02-28,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,b07z3j3sd1,1,1,20.48,0,0.0,1.0,20.48,0.0,,0.0,True
2020-02-28,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,night cream for women,199,2,20.57,1,660.17,0.010050251256281407,10.285,0.5,0.031158640956117367,32.093825960136115,False
2020-02-28,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,anti aging creams,410,2,32.115,0,0.0,0.004878048780487805,16.0575,0.0,,0.0,True
2020-02-28,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,rhuval oil roll on,1,1,9.13,0,0.0,1.0,9.13,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,arthritis oil,5,1,17.15,0,0.0,0.2,17.15,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,astro pain oil,1,1,52.46,0,0.0,1.0,52.46,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,austro pain oil,19,1,33.84,1,302.68,0.05263157894736842,33.84,1.0,0.11180124223602485,8.944444444444443,False
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,badal pain oil,4,1,75.9,0,0.0,0.25,75.9,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,cue 9 joint pain oil,1,1,62.0,0,0.0,1.0,62.0,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,knee pain relief oil,40,1,21.89,0,0.0,0.025,21.89,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,pain oil,71,1,54.34,0,0.0,0.014084507042253521,54.34,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,pain relief oils,586,2,61.335,0,0.0,0.0034129692832764505,30.6675,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,waist pain oil,2,1,68.85,1,302.68,0.5,68.85,1.0,0.22746795295361436,4.396223674655047,False
2020-02-28,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,osteoarthritis knee pain relief,3,1,14.33,0,0.0,0.3333333333333333,14.33,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,pain relief massage oil for man,1,1,32.23,0,0.0,1.0,32.23,0.0,,0.0,True
2020-02-28,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,rhuval oil,62,15,2.292666666666667,6,2118.76,0.24193548387096775,0.15284444444444445,0.4,0.0010820794552788737,924.1465542308811,False
2020-02-28,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,rhuval oil for joint pain,21,4,9.3375,2,854.46,0.19047619047619047,2.334375,0.5,0.010927954497577417,91.50843373493976,False
2020-02-28,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,pa ++++sunscreen,2,1,19.38,0,0.0,0.5,19.38,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,sunscreen lotion,102,3,12.686666666666667,0,0.0,0.029411764705882353,4.228888888888889,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,biotique sunscreen spf 50,298,1,25.46,0,0.0,0.003355704697986577,25.46,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,cetaphil sunscreen spf 50,247,1,20.71,0,0.0,0.004048582995951417,20.71,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,ekran soft sunscreen spf 50,72,1,29.73,0,0.0,0.013888888888888888,29.73,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,evver sunscreen,4,1,2.73,3,2384.74,0.25,2.73,3.0,0.0011447788857485513,873.5311355311354,False
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,evver uv guard,1,1,1.0,0,0.0,1.0,1.0,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,greenberry sunscreen spf 50,7,1,26.1,0,0.0,0.14285714285714285,26.1,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,innisfree sunscreen spf 50,17,1,25.62,0,0.0,0.058823529411764705,25.62,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lakme sunscreen spf 50,513,2,28.4,0,0.0,0.003898635477582846,14.2,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lass natural sunscreen spf 50,2,1,26.28,0,0.0,0.5,26.28,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,mamaearth sunscreen spf 50,325,1,27.08,0,0.0,0.003076923076923077,27.08,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,medicated sunscreen spf 50,5,2,24.12,0,0.0,0.4,12.06,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,mineral sunscreen spf 50,7,1,28.89,0,0.0,0.14285714285714285,28.89,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,neutrogena sunscreen spf 50,1313,1,24.09,0,0.0,0.0007616146230007616,24.09,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen,12937,18,25.642777777777777,2,532.2,0.0013913581201205844,1.4245987654320986,0.1111111111111111,0.048182596350578304,20.754381783911434,False
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen cream,3000,1,40.27,0,0.0,0.0003333333333333333,40.27,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 pa+++,20,1,28.63,0,0.0,0.05,28.63,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 vlcc,239,2,30.115,0,0.0,0.008368200836820083,15.0575,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 with braodspectrum for oily skin,1,1,29.38,0,0.0,1.0,29.38,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 with broadspectrum for oily skin,1,1,30.04,0,0.0,1.0,30.04,0.0,,0.0,True
2020-02-28,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,wow sunscreen spf 50,76,1,30.24,0,0.0,0.013157894736842105,30.24,0.0,,0.0,True
2020-02-29,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,"essentium phygen evver curcumin face wash, 100ml",1,1,25.6,0,0.0,1.0,25.6,0.0,,0.0,True
2020-02-29,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,bhringraj oil,480,1,48.11,0,0.0,0.0020833333333333333,48.11,0.0,,0.0,True
2020-02-29,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,bhringraj oil for hair,506,1,42.83,0,0.0,0.001976284584980237,42.83,0.0,,0.0,True
2020-02-29,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,bhringraj oil for hair growth faster cold pressed,1,1,89.72,0,0.0,1.0,89.72,0.0,,0.0,True
2020-02-29,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,anti aging cream for women,53,1,26.64,0,0.0,0.018867924528301886,26.64,0.0,,0.0,True
2020-02-29,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,night cream for women,128,1,20.53,0,0.0,0.0078125,20.53,0.0,,0.0,True
2020-02-29,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,skin cream,4,1,6.03,0,0.0,0.25,6.03,0.0,,0.0,True
2020-02-29,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,anti aging creams,69,1,11.49,0,0.0,0.014492753623188406,11.49,0.0,,0.0,True
2020-02-29,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,anti aging night cream..,8,2,30.835,0,0.0,0.25,15.4175,0.0,,0.0,True
2020-02-29,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,night cream,488,1,38.53,0,0.0,0.0020491803278688526,38.53,0.0,,0.0,True
2020-02-29,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,night creams,259,1,7.7,0,0.0,0.003861003861003861,7.7,0.0,,0.0,True
2020-02-29,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,b079wl1cxc,2,1,5.77,0,0.0,0.5,5.77,0.0,,0.0,True
2020-02-29,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,b07b7nsllp,195,1,12.64,0,0.0,0.005128205128205128,12.64,0.0,,0.0,True
2020-02-29,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,oils for knee pain,1,1,9.51,0,0.0,1.0,9.51,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,austro pain oil,22,1,21.65,0,0.0,0.045454545454545456,21.65,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,ooty pain oil,211,1,24.93,0,0.0,0.004739336492890996,24.93,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,opigesic pain oil,53,1,43.45,0,0.0,0.018867924528301886,43.45,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,ortho oil,67,1,20.0,0,0.0,0.014925373134328358,20.0,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,pain relief oils,506,1,62.96,1,302.68,0.001976284584980237,62.96,1.0,0.20800845777719043,4.807496823379924,False
2020-02-29,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,pain relieving oil,385,1,87.97,0,0.0,0.0025974025974025974,87.97,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,arthritis knee pain relief,4,1,51.81,0,0.0,0.25,51.81,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,knee pain relief oil,22,1,44.68,0,0.0,0.045454545454545456,44.68,0.0,,0.0,True
2020-02-29,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,rhuval oil,23,3,1.3733333333333333,2,605.36,0.13043478260869565,0.4577777777777778,0.6666666666666666,0.002268622527641954,440.7961165048544,False
2020-02-29,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,rhuval oil for joint pain,5,1,7.92,1,302.68,0.2,7.92,1.0,0.02616624818289943,38.217171717171716,False
2020-02-29,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,sandhi sudha ayurvedic joint pain relief oil,18,1,15.3,0,0.0,0.05555555555555555,15.3,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,b00umtdba0,3,1,3.86,0,0.0,0.3333333333333333,3.86,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,aroma magic sunscreen spf 50,75,1,28.01,0,0.0,0.013333333333333334,28.01,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,aveeno baby continuous protection sunscreen spf 50,2,1,29.89,0,0.0,0.5,29.89,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,avene sunscreen spf 50,103,1,27.06,0,0.0,0.009708737864077669,27.06,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,bioderma sunscreen spf 50,13,1,29.25,0,0.0,0.07692307692307693,29.25,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,biore sunscreen spf 50,4,1,30.59,0,0.0,0.25,30.59,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,biotique sandalwood sunscreen spf 50,22,1,25.02,0,0.0,0.045454545454545456,25.02,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,biotique sunscreen spf 50,282,1,25.72,0,0.0,0.0035460992907801418,25.72,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,ekran soft sunscreen spf 50,66,1,24.82,0,0.0,0.015151515151515152,24.82,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,evver sunscreen,7,2,2.43,0,0.0,0.2857142857142857,1.215,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lakme sunscreen spf 50,590,1,30.39,0,0.0,0.001694915254237288,30.39,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lotus sunscreen spf 50,332,1,24.65,0,0.0,0.0030120481927710845,24.65,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,lotus sunscreen spf 50 matte gel 50g,270,1,24.76,0,0.0,0.003703703703703704,24.76,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,mamaearth sunscreen spf 50,230,1,29.46,0,0.0,0.004347826086956522,29.46,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,netrogena sunscreen spf 50,77,1,26.07,0,0.0,0.012987012987012988,26.07,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,neutrogena sunscreen spf 50,1482,3,26.996666666666663,0,0.0,0.0020242914979757085,8.998888888888887,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,nivea sunscreen spf 50 pa++,2,1,23.19,1,295.76,0.5,23.19,1.0,0.07840816878550176,12.753773178094004,False
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,oriflame sunscreen spf 50,40,3,23.87333333333333,0,0.0,0.075,7.957777777777777,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,solasafe sunscreen spf 50 gel,800,3,20.45,0,0.0,0.00375,6.816666666666666,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,spf 50,855,2,35.13,0,0.0,0.0023391812865497076,17.565,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,suncross sunscreen spf 50,371,1,28.72,0,0.0,0.0026954177897574125,28.72,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen,11096,31,28.9541935483871,1,295.76,0.0027937995674116797,0.9340062434963581,0.03225806451612903,0.09789759787796558,10.214755230731521,False
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen cream,359,3,37.38333333333333,0,0.0,0.008356545961002786,12.46111111111111,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50,356,2,25.07,0,0.0,0.0056179775280898875,12.535,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,sunscreen spf 50 gel,110,1,26.0,1,295.76,0.00909090909090909,26.0,1.0,0.0879091154990533,11.375384615384615,False
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,uvavo sunscreen spf 50,25,1,27.98,0,0.0,0.04,27.98,0.0,,0.0,True
2020-02-29,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,vlcc sunscreen spf 50,313,1,26.04,0,0.0,0.003194888178913738,26.04,0.0,,0.0,True
