date,campaign_id,campaign_name,asin,sku,impressions,clicks,cost,orders,sales
2025-11-05,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B07W8S6TC3,Saffron Extract Supplement1,5,0,0.0,0,0.0
2025-11-05,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B08HMCY7Y5,PremiumBerberine,2,0,0.0,0,0.0
2025-11-05,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,1,0,0.0,0,0.0
2025-11-05,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B0CT7J7X98,Ignite1,3,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Close - Cambria,Auto - Catch all - Close - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Close - Cambria,Auto - Catch all - Close - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,1,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Close - Cambria,Auto - Catch all - Close - Cambria,B0CT7J7X98,Ignite1,15,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B091MGWKT8,SeaMoss,0,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,1,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B07W8S6TC3,Saffron Extract Supplement1,2,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B08HMCY7Y5,PremiumBerberine,1,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B091MGWKT8,SeaMoss,1,0,0.0,0,0.0
2025-11-05,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,602,4,11.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,67,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *pure saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *pure saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,3,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,64,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,264,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,75,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1462,17,51.6,3,62.97
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-05,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,126,4,11.86,2,41.98
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - AUTO COMPLEMENTS,B07W8S6TC3 (SAFFRON) - SP - AUTO COMPLEMENTS,B07W8S6TC3,Saffron Extract Supplement1,79,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3,Saffron Extract Supplement1,94,1,0.63,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - BRAND,B07W8S6TC3 (SAFFRON) - SP - BRAND,B07W8S6TC3,Saffron Extract Supplement1,7,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3,Saffron Extract Supplement1,187,7,16.38,2,41.98
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3,Saffron Extract Supplement1,3,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO CLOSE,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO CLOSE,B07W8S6TC3,Saffron Extract Supplement1,2,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO LOOSE,B07W8S6TC3,Saffron Extract Supplement1,4,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,B07W8S6TC3,Saffron Extract Supplement1,16,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,B07W8S6TC3,Saffron Extract Supplement1,17,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3,Saffron Extract Supplement1,392,1,2.2,0,0.0
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3,Saffron Extract Supplement1,3684,32,55.01,5,104.95
2025-11-05,B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WEIGHT LOSS ',B07W8S6TC3,Saffron Extract Supplement1,6,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,B07W8S6TC3,Saffron Extract Supplement1,85,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3,Saffron Extract Supplement1,41,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3,Saffron Extract Supplement1,45,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3,Saffron Extract Supplement1,818,3,4.5,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3,Saffron Extract Supplement1,103,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3,Saffron Extract Supplement1,21,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,B07W8S6TC3,Saffron Extract Supplement1,17,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 2,B07W8S6TC3,Saffron Extract Supplement1,9,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,B07W8S6TC3,Saffron Extract Supplement1,332,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3,Saffron Extract Supplement1,54,1,1.5,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3,Saffron Extract Supplement1,20,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3,Saffron Extract Supplement1,19,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3,Saffron Extract Supplement1,14,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3,Saffron Extract Supplement1,72,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,B07W8S6TC3,Saffron Extract Supplement1,4,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 5,B07W8S6TC3,Saffron Extract Supplement1,3,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3,Saffron Extract Supplement1,78,1,1.43,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 2,B07W8S6TC3,Saffron Extract Supplement1,3,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 3,B07W8S6TC3,Saffron Extract Supplement1,79,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3,Saffron Extract Supplement1,471,3,3.89,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,B07W8S6TC3,Saffron Extract Supplement1,24,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3,Saffron Extract Supplement1,128,1,2.21,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3,Saffron Extract Supplement1,335,3,3.75,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3,Saffron Extract Supplement1,56,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3,Saffron Extract Supplement1,687,2,4.03,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3,Saffron Extract Supplement1,392,1,2.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,B07W8S6TC3,Saffron Extract Supplement1,2,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - Offensive - CT - Scaling - Cambria,B07W8S6TC3 - Saffron Supplement - Offensive - CT - Scaling - Cambria,B07W8S6TC3,Saffron Extract Supplement1,125,1,0.65,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3,Saffron Extract Supplement1,49,3,6.9,1,20.99
2025-11-05,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Exact - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Exact - Cambria,B07W8S6TC3,Saffron Extract Supplement1,15,0,0.0,0,0.0
2025-11-05,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Phrase - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - Phrase - Cambria,B07W8S6TC3,Saffron Extract Supplement1,33,2,3.62,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - AUTO CLOSE,B087QTGP1D (MUSHROOM) - SP - AUTO CLOSE,B087QTGP1D,MushroomComplex,2,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - AUTO LOOSE,B087QTGP1D (MUSHROOM) - SP - AUTO LOOSE,B087QTGP1D,MushroomComplex,104,1,0.97,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - BRAND,B087QTGP1D (MUSHROOM) - SP - BRAND,B087QTGP1D,MushroomComplex,9,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',B087QTGP1D,MushroomComplex,70,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - LOW BID AUTO LOOSE,B087QTGP1D (MUSHROOM) - SP - LOW BID AUTO LOOSE,B087QTGP1D,MushroomComplex,4,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - LOW BID AUTO SUBSTITUTES,B087QTGP1D (MUSHROOM) - SP - LOW BID AUTO SUBSTITUTES,B087QTGP1D,MushroomComplex,18,0,0.0,0,0.0
2025-11-05,B087QTGP1D (MUSHROOM) - SP - LOW BID PRODUCT,B087QTGP1D (MUSHROOM) - SP - LOW BID PRODUCT,B087QTGP1D,MushroomComplex,172,0,0.0,0,0.0
2025-11-05,B087QTGP1D (Mushroom) - SP - AUTO COMPLEMENTS,B087QTGP1D (Mushroom) - SP - AUTO COMPLEMENTS,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D,MushroomComplex,215,1,3.71,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 1,B087QTGP1D,MushroomComplex,12,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D,MushroomComplex,241,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D,MushroomComplex,277,2,3.2,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D,MushroomComplex,157,1,1.6,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 1,B087QTGP1D,MushroomComplex,3,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D,MushroomComplex,43,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 3,B087QTGP1D,MushroomComplex,29,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact ASIN - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact ASIN - 1,B087QTGP1D,MushroomComplex,8,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact ASIN - 2,B087QTGP1D,MushroomComplex,4,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B087QTGP1D,MushroomComplex,108,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D,MushroomComplex,62,1,1.25,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,B087QTGP1D,MushroomComplex,27,0,0.0,0,0.0
2025-11-05,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Phrase - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Phrase - 3,B087QTGP1D,MushroomComplex,0,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *cordyceps mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *cordyceps mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,7,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *lion mane mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *lion mane mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *lions mane capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *lions mane capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,5,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *lions mane mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *lions mane mushroom capsules* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *lions mane supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *lions mane supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *mushroom complex* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom complex* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,38,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,11,0,0.0,0,0.0
2025-11-05,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D,MushroomComplex,53,4,15.81,2,45.98
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - BRAND,B08HMCY7Y5 (BERBERINE) - SP - BRAND,B08HMCY7Y5,PremiumBerberine,2,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - EXACT 1,B08HMCY7Y5 (BERBERINE) - SP - EXACT 1,B08HMCY7Y5,PremiumBerberine,123,1,2.34,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5,PremiumBerberine,36,8,27.83,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5,PremiumBerberine,74,6,19.81,1,24.99
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO COMPLEMENTS,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO COMPLEMENTS,B08HMCY7Y5,PremiumBerberine,1,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO LOOSE,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO LOOSE,B08HMCY7Y5,PremiumBerberine,51,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO SUBSTITUTES,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO SUBSTITUTES,B08HMCY7Y5,PremiumBerberine,6,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID BROAD+,B08HMCY7Y5 (BERBERINE) - SP - LOW BID BROAD+,B08HMCY7Y5,PremiumBerberine,39,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID EXACT,B08HMCY7Y5 (BERBERINE) - SP - LOW BID EXACT,B08HMCY7Y5,PremiumBerberine,9,0,0.0,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,B08HMCY7Y5,PremiumBerberine,119,1,3.22,0,0.0
2025-11-05,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5,PremiumBerberine,509,6,12.1,0,0.0
2025-11-05,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5,PremiumBerberine,268,2,2.44,1,24.99
2025-11-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5,PremiumBerberine,532,2,2.8,0,0.0
2025-11-05,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5,PremiumBerberine,543,1,1.56,0,0.0
